Date,AMZN,DPZ,BTC,NFLX,Log_Price,Trend,Speed,Speed_Norm,Event
2018-05-31,1629.619995,249.276596,7530.549805,351.600006,7.396102134719501,7.403914905195358,0.006000338647412562,0.6273863467788192,0
2018-06-01,1641.540039,250.634613,7643.259766,359.929993,7.403390128359069,7.408460407642651,0.004545502447292904,0.5929444579094066,0
2018-06-04,1665.27002,253.152344,7629.399902,361.809998,7.417742563439909,7.4132137870234,0.004753379380749045,0.5978657502446,0
2018-06-05,1696.349976,260.328918,7661.790039,365.799988,7.436234148837422,7.41808336240698,0.004869575383580127,0.6006165821363614,0
2018-06-06,1695.75,267.267609,7700.109863,367.450012,7.435880399826189,7.423125888724986,0.0050425263180056135,0.6047110340498165,0
2018-06-07,1689.300049,269.656494,7627.52002,361.399994,7.432069549934779,7.428500963573348,0.0053750748483620825,0.6125838100539343,0
2018-06-08,1683.98999,267.673981,7513.689941,360.570007,7.428921250604083,7.433194749551351,0.004693785978003184,0.5964549320682622,0
2018-06-11,1689.119995,267.406342,6556.939941,361.450012,7.431962959281264,7.437639343035436,0.004444593484085324,0.5905555324094519,0
2018-06-12,1698.75,270.806335,6310.430176,363.829987,7.437647965465353,7.441356919077728,0.0037175760422911708,0.5733440731851493,0
2018-06-13,1704.859985,271.182953,6643.259766,379.929993,7.441238266110962,7.444191701457661,0.002834782379933287,0.5524447573645428,0
2018-06-14,1723.859985,271.798798,6396.709961,392.869995,7.45232123272829,7.4460211042258155,0.0018294027681546865,0.5286433336320266,0
2018-06-15,1715.969971,275.463837,6503.100098,391.980011,7.447733780477542,7.447429234187023,0.0014081299612076492,0.5186700932085466,0
2018-06-18,1723.790039,279.824127,6741.279785,390.399994,7.452280656684015,7.446297183040497,-0.0011320511465262584,0.4585336768796454,0
2018-06-19,1734.780029,285.445862,6761.27002,404.980011,7.458635899905093,7.446403145862376,0.00010596282187869122,0.48784250182851363,0
2018-06-20,1750.079956,285.952393,6720.640137,416.76001,7.4674167550167,7.444333337102194,-0.0020698087601820347,0.43633314082388786,0
2018-06-21,1730.219971,288.79303,6051.470215,415.440002,7.456003830275891,7.444151320080669,-0.00018201702152431665,0.48102484788073485,0
2018-06-22,1715.670044,290.412018,6166.540039,411.089996,7.447558979508062,7.442873563004594,-0.0012777570760755808,0.45508422502194523,0
2018-06-25,1663.150024,277.619141,6088.390137,384.480011,7.416468687992302,7.442757469608037,-0.00011609339655649364,0.4825855281585722,0
2018-06-26,1691.089966,281.194763,6141.569824,399.390015,7.433128550321917,7.44117052256034,-0.0015869470476967962,0.44776444108940433,0
2018-06-27,1660.51001,279.565887,5871.279785,390.390015,7.414880069103359,7.439314957308471,-0.0018555652518692511,0.44140515587526963,0
2018-06-28,1701.449951,280.181671,6203.799805,395.420013,7.439236078874195,7.43724225281803,-0.0020727044904411684,0.43626458711332394,0
2018-06-29,1699.800049,280.261169,6385.379883,391.429993,7.438265904891447,7.4377034524885355,0.0004611996705055077,0.49625240258690745,0
2018-07-02,1713.780029,279.09906,6509.580078,398.179993,7.446456753115423,7.439143833840197,0.0014403813516619124,0.5194336147691309,0
2018-07-03,1693.959961,278.234924,6590.060059,390.519989,7.434824239159353,7.4440306927408955,0.004886858900698066,0.6010257532690289,0
2018-07-05,1699.72998,275.861115,6602.02002,398.390015,7.438224682134528,7.449533769810596,0.005503077069700879,0.6156141431471212,0
2018-07-06,1710.630005,277.261566,6758.080078,408.25,7.444617005621866,7.457522379325988,0.007988609515392042,0.6744568034196474,0
2018-07-09,1739.02002,276.387512,6306.850098,418.970001,7.461077026651443,7.463769915011272,0.0062475356852838,0.633238505878592,0
2018-07-10,1743.069946,270.547302,6394.359863,415.630005,7.463403174376351,7.47116887563267,0.0073989606213977765,0.6604974163235248,0
2018-07-11,1755.0,277.768127,6253.600098,418.649994,7.470224135899966,7.477773404723546,0.006604529090876277,0.6416899914833067,0
2018-07-12,1796.619995,277.142395,6229.830078,413.5,7.493662398088625,7.483945896387485,0.006172491663939184,0.6314619087309182,0
2018-07-13,1813.030029,279.496338,6268.75,395.799988,7.502754773772676,7.489845853430418,0.005899957042932336,0.6250099060044166,0
2018-07-16,1822.48999,277.301331,7326.700195,400.480011,7.507958971412311,7.494576347298274,0.004730493867856289,0.5973239570917304,0
2018-07-17,1843.930054,280.13205,7383.390137,379.480011,7.519654471726833,7.499174422471879,0.0045980751736047765,0.5941890681253517,0
2018-07-18,1842.920044,281.760925,7477.5,375.130005,7.519106573115054,7.505253291877458,0.006078869405579113,0.6292454891656944,0
2018-07-19,1812.969971,274.877808,7333.930176,364.230011,7.502721647462689,7.507958055973109,0.0027047640956512353,0.5493666958632784,0
2018-07-20,1813.699951,275.294983,7405.399902,361.049988,7.503124209606781,7.508996989324151,0.001038933351042104,0.5099297081279172,0
2018-07-23,1802.0,269.911621,8395.820313,362.660004,7.496652438168283,7.507285676135816,-0.0017113131883350619,0.4448201888123242,0
2018-07-24,1829.23999,261.290344,8170.22998,357.320007,7.511655853561112,7.505010258065571,-0.0022754180702451166,0.4314655323555759,0
2018-07-25,1863.609985,260.42627,7937.25,362.869995,7.530270737837711,7.502675170536463,-0.0023350875291079376,0.43005291362167153,0
2018-07-26,1808.0,258.24115,8182.890137,363.089996,7.4999765409521215,7.5022504409089485,-0.0004247296275146084,0.47527885351928334,0
2018-07-27,1817.27002,258.936401,8230.870117,355.209991,7.505090664950093,7.5027664603995285,0.0005160194905799997,0.4975502106498987,0
2018-07-30,1779.219971,254.675415,7735.299805,334.959991,7.483930328701001,7.504457346950276,0.0016908865507474502,0.5253640914973045,0
2018-07-31,1777.439941,260.883118,7610.899902,337.450012,7.482929372639605,7.507458416317037,0.0030010693667605892,0.556381446539767,0
2018-08-01,1797.170044,268.511169,7542.339844,338.380005,7.493968508906633,7.510261443410841,0.002803027093804644,0.5516929806107274,0
2018-08-02,1834.329956,274.877808,7417.600098,344.5,7.5144345472124146,7.511948642224095,0.00168719881325341,0.5252767877548359,0
2018-08-03,1823.290039,277.609192,7017.890137,343.089996,7.508397861859063,7.515802824258305,0.003854182034210396,0.5765780925147418,0
2018-08-06,1847.75,278.244904,6723.209961,350.920013,7.521723961664996,7.519667958048544,0.003865133790238673,0.5768373651146537,0
2018-08-07,1862.47998,275.57309,6285.02002,351.829987,7.529664201202655,7.526574125370297,0.006906167321753642,0.6488309950036961,0
2018-08-08,1886.52002,284.979004,6543.240234,347.609985,7.542489151592954,7.531800518767284,0.005226393396986495,0.6090639154948081,0
2018-08-09,1898.52002,289.478394,6153.410156,349.359985,7.548829924783495,7.536211486284222,0.004410967516938591,0.5897594690289153,0
2018-08-10,1886.300049,289.339325,6242.540039,345.869995,7.542372543328458,7.538554454248936,0.0023429679647133383,0.5408015102196151,0
2018-08-13,1896.199951,286.647675,6199.600098,341.309998,7.547607136642703,7.541179694262124,0.0026252400131880904,0.5474840374510033,0
2018-08-14,1919.650024,285.565033,6274.220215,337.48999,7.559898169240294,7.542917931881166,0.0017382376190422377,0.5264850838343957,0
2018-08-15,1882.619995,282.267456,6323.810059,326.399994,7.540419700006468,7.544965259530357,0.002047327649190578,0.5338025017458671,0
2018-08-16,1886.52002,285.773621,6591.160156,322.440002,7.542489151592954,7.545751184832841,0.0007859253024840029,0.5039399787750263,0
2018-08-17,1882.219971,283.111725,6405.709961,316.779999,7.540207194824246,7.546079555206112,0.0003283703732712695,0.49310779297823293,0
2018-08-20,1876.709961,282.823669,6491.109863,327.730011,7.537275502004141,7.548052279840281,0.0019727246341689764,0.5320363450111874,0
2018-08-21,1883.420044,285.425964,6366.129883,338.019989,7.540844575474467,7.549791206275546,0.0017389264352649647,0.5265013909154215,0
2018-08-22,1904.900024,289.567749,6538.950195,344.440002,7.552184805343739,7.553432463253217,0.003641256977671148,0.5715372905782523,0
2018-08-23,1902.900024,287.44223,6708.959961,339.170013,7.5511343299202895,7.559039013666296,0.005606550413078892,0.618063777953623,0
2018-08-24,1905.390015,295.934418,6749.560059,358.820007,7.5524419988894715,7.564925211912217,0.0058861982459212925,0.6246841793297626,0
2018-08-27,1927.680054,295.874817,7091.379883,364.579987,7.564072514304312,7.572221363911037,0.007296151998819944,0.6580635181614143,0
2018-08-28,1932.819946,297.404358,7052.0,368.48999,7.566735327430625,7.577769870330604,0.005548506419566834,0.616689640594438,0
2018-08-29,1998.099976,298.606232,6998.759766,368.040009,7.599951995994676,7.581314651242713,0.003544780912108969,0.5692533097917023,0
2018-08-30,2002.380005,298.635986,7026.959961,370.980011,7.6020917545503295,7.583538359786269,0.0022237085435561355,0.5379781547588498,0
2018-08-31,2012.709961,296.540283,7203.459961,367.679993,7.607237332298089,7.585247313219352,0.0017089534330825273,0.5257918080701739,0
2018-09-04,2039.51001,294.593536,6705.029785,363.600006,7.620464866811271,7.589066835363,0.003819522143648335,0.5757575519625708,0
2018-09-05,1994.819946,287.849457,6515.419922,341.179993,7.598309072619371,7.591959326582477,0.002892491219476767,0.5538109602664061,0
2018-09-06,1958.310059,288.564606,6411.779785,346.459991,7.579837165507668,7.594603804674126,0.0026444780916490274,0.5479394809987773,0
2018-09-07,1952.069946,292.080658,6200.160156,348.679993,7.5766455993228545,7.593325008114201,-0.0012787965599247997,0.45505961621222946,0
2018-09-10,1939.01001,291.792603,6295.540039,348.410004,7.5699328176842,7.588937265914534,-0.004387742199666533,0.38145823056055095,0
2018-09-11,1987.150024,284.68103,6337.109863,355.929993,7.594456742469618,7.58564154188733,-0.0032957240272040167,0.40731074133546813,0
2018-09-12,1990.0,283.310364,6492.0,369.950012,7.595889917718538,7.580455523082734,-0.005186018804596237,0.362559777173304,0
2018-09-13,1989.869995,283.459656,6486.009766,368.149994,7.595824586438768,7.5781235455085785,-0.002331977574155708,0.4301265389018541,0
